19,116833,vehicleSpeed,789,267,1556440213997,1556440213730,1556440213208,522,8170,1.0
19,116833,engineSpeed,795,274,1556440214003,1556440213729,1556440213208,521,6780,1.0
19,116833,throttle,823,309,1556440214031,1556440213722,1556440213208,514,5104,1.0
19,116834,throttle,858,359,1556440214081,1556440213722,1556440213223,499,4166,1.0
19,116834,vehicleSpeed,859,352,1556440214082,1556440213730,1556440213223,507,2185,1.0
19,116834,engineSpeed,871,365,1556440214094,1556440213729,1556440213223,506,3021,1.0
19,116835,throttle,875,389,1556440214111,1556440213722,1556440213236,486,4298,1.0
19,116835,vehicleSpeed,875,381,1556440214111,1556440213730,1556440213236,494,3496,1.0
19,116835,engineSpeed,897,404,1556440214133,1556440213729,1556440213236,493,3380,1.0
19,116836,throttle,888,411,1556440214133,1556440213722,1556440213245,477,1996,1.0
19,116836,vehicleSpeed,888,403,1556440214133,1556440213730,1556440213245,485,3665,1.0
19,116836,engineSpeed,902,418,1556440214147,1556440213729,1556440213245,484,4764,1.0
19,116837,engineSpeed,891,418,1556440214147,1556440213729,1556440213256,473,3096,1.0
19,116837,throttle,891,422,1556440214147,1556440213725,1556440213256,469,3054,1.0
19,116837,vehicleSpeed,906,432,1556440214162,1556440213730,1556440213256,474,2940,1.0
19,116838,engineSpeed,894,433,1556440214162,1556440213729,1556440213268,461,1787,1.0
19,116838,vehicleSpeed,894,432,1556440214162,1556440213730,1556440213268,462,2559,1.0
19,116838,throttle,923,466,1556440214191,1556440213725,1556440213268,457,4218,1.0
19,116839,engineSpeed,911,462,1556440214191,1556440213729,1556440213280,449,1986,1.0
19,116839,vehicleSpeed,912,462,1556440214192,1556440213730,1556440213280,450,1371,1.0
19,116839,throttle,921,476,1556440214201,1556440213725,1556440213280,445,2640,1.0
19,116840,engineSpeed,911,472,1556440214201,1556440213729,1556440213290,439,1478,1.0
19,116840,vehicleSpeed,911,471,1556440214201,1556440213730,1556440213290,440,1263,1.0
19,116840,throttle,925,490,1556440214215,1556440213725,1556440213290,435,2130,1.0
19,116841,engineSpeed,913,486,1556440214215,1556440213729,1556440213302,427,1493,0.0
19,116841,vehicleSpeed,913,485,1556440214215,1556440213730,1556440213302,428,743,0.0
19,116841,throttle,930,507,1556440214232,1556440213725,1556440213302,423,2156,0.0
19,116842,engineSpeed,917,503,1556440214232,1556440213729,1556440213315,414,1184,1.0
19,116842,throttle,917,507,1556440214232,1556440213725,1556440213315,410,956,1.0
19,116842,vehicleSpeed,933,517,1556440214248,1556440213731,1556440213315,416,1875,1.0
19,116843,engineSpeed,922,519,1556440214248,1556440213729,1556440213326,403,863,0.0
19,116844,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,855,1.0
19,116845,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,649,1.0
19,116846,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,546,1.0
19,116847,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,682,1.0
19,116848,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,527,1.0
19,116849,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,572,1.0
19,116850,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,553,1.0
19,116851,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,520,1.0
19,116852,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,528,1.0
19,116853,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,588,1.0
19,116854,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,620,1.0
19,116855,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,560,1.0
19,116856,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,543,1.0
19,116857,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,590,1.0
19,116858,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,566,1.0
19,116859,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,541,1.0
19,116860,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,723,1.0
19,116861,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,570,1.0
19,116862,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,548,1.0
19,116863,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,546,1.0
19,116864,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,540,1.0
19,116865,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,540,1.0
19,116866,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,663,1.0
19,116867,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,559,1.0
19,116868,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,560,1.0
19,116869,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,544,1.0
19,116870,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,564,1.0
19,116871,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,544,1.0
19,116872,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,546,1.0
19,116873,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,542,1.0
19,116874,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,543,1.0
19,116875,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,548,1.0
19,116876,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,542,1.0
19,116877,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,540,1.0
19,116878,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,542,1.0
19,116879,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,546,1.0
19,116880,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,528,1.0
19,116881,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,625,1.0
19,116882,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,544,1.0
19,116883,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,549,1.0
19,116884,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,833,1.0
19,116885,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,571,1.0
19,116886,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,667,1.0
19,116887,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,542,1.0
19,116888,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,600,1.0
19,116889,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,817,1.0
19,116890,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,577,1.0
19,116891,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,529,1.0
19,116892,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,527,1.0
19,116893,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,1976,1.0
19,116894,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,546,1.0
19,116895,engineSpeed,1556440214248,1556440214248,1556440214248,0,0,0,560,1.0
