data/IndyCar_ImageData/train_images/102nd_2695.jpg,90.0,378.00000000000006,689.00032,517.9996800000001,car
data/IndyCar_ImageData/train_images/frame583.jpg,358,403,406,440,car
data/IndyCar_ImageData/train_images/frame583.jpg,461,354,505,385,car
data/IndyCar_ImageData/train_images/frame583.jpg,514,367,551,391,car
data/IndyCar_ImageData/train_images/frame583.jpg,569,358,613,394,car
data/IndyCar_ImageData/train_images/frame583.jpg,410,406,454,446,car
data/IndyCar_ImageData/train_images/frame583.jpg,455,416,507,455,car
data/IndyCar_ImageData/train_images/frame583.jpg,611,327,646,344,car
data/IndyCar_ImageData/train_images/frame583.jpg,649,334,681,356,car
data/IndyCar_ImageData/train_images/frame583.jpg,687,336,729,363,car
data/IndyCar_ImageData/train_images/frame597.jpg,358,396,409,434,car
data/IndyCar_ImageData/train_images/frame597.jpg,433,344,483,386,car
data/IndyCar_ImageData/train_images/frame597.jpg,409,401,457,443,car
data/IndyCar_ImageData/train_images/frame597.jpg,466,417,512,454,car
data/IndyCar_ImageData/train_images/frame597.jpg,637,329,676,355,car
data/IndyCar_ImageData/train_images/frame597.jpg,594,325,627,347,car
data/IndyCar_ImageData/train_images/frame597.jpg,803,293,849,319,car
data/IndyCar_ImageData/train_images/frame597.jpg,973,254,1004,278,car
data/IndyCar_ImageData/train_images/102nd_1388.jpg,351.0003199999999,294.99984000000006,690.00064,535.99968,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,517.00032,433.00008,594.99968,475.99992,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,634.0,423.0,705.0003200000001,477.0,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,644.9996800000001,314.99964,700.9996800000001,351.99972,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,699.99936,289.00007999999997,746.9996800000001,316.00007999999997,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,685.00032,268.99992000000003,730.99968,295.99992000000003,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,728.0006399999999,210.00024,765.9999999999999,237.00024,car
data/IndyCar_ImageData/train_images/102nd_2681.jpg,734.00064,186.99983999999998,766.00064,202.99967999999998,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,1041.99936,538.9999200000001,1073.99936,561.9996,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,1069.0003199999999,657.0,1100.00064,679.0003200000001,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,1024.0,499.00032,1056.0,522.0,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,972.0,413.00028,1004.0,437.00004,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,952.0,344.99988,984.0,368.99964000000006,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,868.9996799999999,279.00036,900.9996799999999,303.00012000000004,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,824.0,257.0004,856.0,280.00008,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,798.00064,226.00044000000003,830.00064,250.0002,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,756.0,208.00044,788.0,232.00019999999998,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,660.0,164.99988000000002,692.0,188.99964,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,611.00032,143.00028,643.00032,167.00003999999998,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,488.0,113.00039999999998,520.0,136.00008,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,515.00032,110.99988,547.00032,134.99964,car
data/IndyCar_ImageData/train_images/102nd_375.jpg,1089.99936,708.0001199999999,1121.99936,720.00036,car
data/IndyCar_ImageData/train_images/102nd_413.jpg,618.0,317.99987999999996,698.9996800000001,359.99964,car
data/IndyCar_ImageData/train_images/102nd_413.jpg,720.99968,318.9996,831.00032,358.99992,car
data/IndyCar_ImageData/train_images/102nd_413.jpg,822.99968,313.00020000000006,908.99904,361.00044,car
data/IndyCar_ImageData/train_images/ff95.jpg,326.0,556.99992,442.0,613.00008,car
data/IndyCar_ImageData/train_images/ff95.jpg,162.99904000000004,585.00036,280.99968,638.00028,car
data/IndyCar_ImageData/train_images/ff95.jpg,271.00032,543.00024,352.99968,592.9999199999999,car
data/IndyCar_ImageData/train_images/ff95.jpg,776.9996799999999,363.99996000000004,812.0,394.0002,car
data/IndyCar_ImageData/train_images/ff95.jpg,838.0,364.99968,886.9996799999999,391.99968,car
data/IndyCar_ImageData/train_images/ff95.jpg,902.0,306.99972,922.0,332.99964,car
data/IndyCar_ImageData/train_images/ff95.jpg,845.00032,315.0,873.00032,333.0,car
data/IndyCar_ImageData/train_images/ff95.jpg,876.0,308.99952,904.9996799999999,330.99984,car
data/IndyCar_ImageData/train_images/ff95.jpg,880.0,267.00012,902.00064,297.00035999999994,car
data/IndyCar_ImageData/train_images/ff95.jpg,857.99936,271.9998,880.0,290.99988,car
data/IndyCar_ImageData/train_images/ff95.jpg,836.99968,273.00023999999996,859.00032,293.0004,car
data/IndyCar_ImageData/train_images/ff81.jpg,685.99936,440.99964000000006,744.9996800000001,470.99988,car
data/IndyCar_ImageData/train_images/ff81.jpg,604.99968,438.0001199999999,668.99968,466.00019999999995,car
data/IndyCar_ImageData/train_images/ff81.jpg,905.9993599999999,332.99964,932.99968,353.99987999999996,car
data/IndyCar_ImageData/train_images/ff81.jpg,875.00032,332.99964,907.00032,351.99972,car
data/IndyCar_ImageData/train_images/ff81.jpg,846.9996800000001,334.00008,879.99936,352.00008,car
data/IndyCar_ImageData/train_images/frame540.jpg,50,160,1007,557,car
data/IndyCar_ImageData/train_images/102nd_73.jpg,506.99968000000007,127.99980000000001,539.99936,153.99972,car
data/IndyCar_ImageData/train_images/102nd_73.jpg,562.0,131.00003999999998,593.0003200000001,150.00012,car
data/IndyCar_ImageData/train_images/102nd_73.jpg,609.00032,129.99960000000002,645.00032,151.99992,car
data/IndyCar_ImageData/train_images/102nd_73.jpg,16.000639999999976,333.0,1214.0,720.0,car
data/IndyCar_ImageData/train_images/102nd_73.jpg,1057.0003199999999,273.99996,1280.00064,484.00020000000006,car
